,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
5444,NHL 17,PS4,2016.0,Sports,Electronic Arts,0.19,0.08,0.0,0.06,0.33,78.0,26.0,5.8,67.0,"EA Canada, EA Vancouver",E10+
5445,Mega Man ZX Advent,DS,2007.0,Platform,Capcom,0.22,0.0,0.09,0.02,0.33,78.0,27.0,8.6,32.0,Inti Creates,E10+
5446,Transformers: Revenge of the Fallen (DS Versions),DS,2009.0,Action,Activision,0.17,0.13,0.0,0.03,0.33,,,,,,
5447,NCAA Basketball 10,PS3,2009.0,Sports,Electronic Arts,0.31,0.0,0.0,0.03,0.33,75.0,17.0,7.8,6.0,EA Canada,E
5448,Star Ocean 5: Integrity and Faithlessness,PS4,2016.0,Role-Playing,Square Enix,0.07,0.09,0.15,0.03,0.33,,,,,,
5449,Jeanne d'Arc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33,87.0,45.0,8.2,74.0,Level 5,T
5450,Deathtrap Dungeon,PS,1998.0,Action,Eidos Interactive,0.19,0.13,0.0,0.02,0.33,,,,,,
5451,Tales of the World: Radiant Mythology 2,PSP,2009.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,,,,,,
5452,Night at the Museum: Battle of the Smithsonian,DS,2009.0,Action,Majesco Entertainment,0.12,0.18,0.0,0.04,0.33,,,,,Fizz Factor,E
5453,Harry Potter and the Deathly Hallows - Part 2,X360,2011.0,Action,Electronic Arts,0.19,0.11,0.0,0.03,0.33,44.0,31.0,5.4,24.0,EA Bright Light,T
5454,Avatar: The Last Airbender,DS,2006.0,Adventure,THQ,0.3,0.01,0.0,0.03,0.33,64.0,9.0,6.4,7.0,TOSE,E
5455,Ape Escape Academy,PSP,2004.0,Misc,Sony Computer Entertainment,0.13,0.15,0.0,0.05,0.33,51.0,48.0,5.8,4.0,Shift,E10+
5456,WWE Wrestlemania XIX,GC,2003.0,Fighting,THQ,0.26,0.07,0.0,0.01,0.33,76.0,26.0,8.7,47.0,Yuke's,T
5457,The Sims 2,GC,2005.0,Simulation,Electronic Arts,0.26,0.07,0.0,0.01,0.33,73.0,22.0,8.3,8.0,Maxis,T
5458,Hulk,XB,2003.0,Action,Universal Interactive,0.25,0.07,0.0,0.01,0.33,69.0,25.0,7.7,9.0,Radical Entertainment,T
5459,Untold Legends: The Warriors Code,PSP,2006.0,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33,65.0,46.0,8.3,28.0,Sony Online Entertainment,T
5460,Klonoa 2: Lunatea's Veil,PS2,2001.0,Platform,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33,91.0,18.0,9.1,72.0,Namco,E
5461,Deus Ex: Invisible War,XB,2003.0,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33,84.0,50.0,7.6,37.0,Ion Storm,M
5462,Disney's Treasure Planet,PS2,2002.0,Action,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33,,,,,Bizarre Creations,E
5463,NASCAR Thunder 2002,XB,2001.0,Racing,Electronic Arts,0.25,0.07,0.0,0.01,0.33,82.0,17.0,,,EA Tiburon,E
5464,The King of Fighters XIII,X360,2011.0,Fighting,Rising Star Games,0.23,0.06,0.01,0.03,0.33,79.0,31.0,8.2,51.0,SNK Playmore,T
5465,BeatMania Append GottaMix,PS,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.31,0.02,0.33,,,,,,
5466,Tak 2: The Staff of Dreams,GC,2004.0,Platform,THQ,0.26,0.07,0.0,0.01,0.33,75.0,22.0,8.6,8.0,Avalanche Software,E
5467,Fracture,X360,2008.0,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33,63.0,60.0,6.2,45.0,Day 1 Studios,T
5468,Ninja Blade,X360,2009.0,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,68.0,65.0,6.8,55.0,From Software,M
5469,Bookworm,DS,2009.0,Puzzle,PopCap Games,0.3,0.01,0.0,0.02,0.33,80.0,5.0,,,PopCap,E
5470,LEGO Batman 2: DC Super Heroes,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,0.16,0.11,0.0,0.06,0.33,62.0,9.0,6.7,46.0,TT Games,E10+
5471,Bee Movie Game,Wii,2007.0,Action,Activision,0.3,0.01,0.0,0.03,0.33,62.0,16.0,7.6,7.0,Smart Bomb Interactive,E
5472,Kelly Slater's Pro Surfer,PS2,2002.0,Sports,Activision,0.16,0.13,0.0,0.04,0.33,77.0,19.0,8.4,15.0,Treyarch,E
5473,Sniper: Ghost Warrior 2,PS3,2013.0,Shooter,City Interactive,0.05,0.18,0.03,0.07,0.33,52.0,15.0,6.0,82.0,City Interactive,M
5474,Shrek SuperSlam,GBA,2005.0,Action,Activision,0.24,0.09,0.0,0.01,0.33,58.0,4.0,,,"Amaze Entertainment, Griptonite Games",E10+
5475,Legends of Wrestling II,PS2,2002.0,Fighting,Acclaim Entertainment,0.16,0.13,0.0,0.04,0.33,59.0,15.0,6.7,6.0,Acclaim,T
5476,World Stadium 3,PS,1999.0,Sports,Namco Bandai Games,0.0,0.0,0.31,0.02,0.33,,,,,,
5477,LEGO Pirates of the Caribbean: The Video Game,PSP,2011.0,Action,Disney Interactive Studios,0.12,0.13,0.0,0.08,0.33,67.0,5.0,,,Traveller's Tales,E10+
5478,Extra Bases,GB,1990.0,Sports,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,,,,,,
5479,Super Power League 2,SNES,1994.0,Sports,Hudson Soft,0.0,0.0,0.33,0.0,0.33,,,,,,
5480,Virtua Tennis 2009,X360,2009.0,Sports,Sega,0.12,0.18,0.0,0.03,0.33,70.0,43.0,6.2,15.0,Sumo Digital,E
5481,Street Fighter Alpha 3 MAX,PSP,2006.0,Fighting,Capcom,0.27,0.01,0.02,0.03,0.33,80.0,35.0,8.0,27.0,Capcom,T
5482,MLB 09: The Show,PS2,2009.0,Sports,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33,79.0,7.0,7.5,12.0,SCEA San Diego Studios,E
5483,Cool Boarders 2001,PS2,2001.0,Sports,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33,78.0,16.0,,,Idol Minds,E
5484,Hell's Kitchen: The Game,Wii,2008.0,Simulation,Ubisoft,0.3,0.0,0.0,0.03,0.33,,,,,,
5485,Classic NES Series: Castlevania,GBA,2004.0,Platform,Nintendo,0.17,0.06,0.09,0.01,0.33,74.0,10.0,8.6,12.0,Konami,E
5486,Scooby-Doo! First Frights,PS2,2009.0,Action,Warner Bros. Interactive Entertainment,0.14,0.03,0.0,0.16,0.33,,,,,,
5487,Fight Night Round 3,XB,2006.0,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33,83.0,32.0,9.0,21.0,EA Chicago,T
5488,GT Advance Championship Racing,GBA,2001.0,Racing,THQ,0.24,0.09,0.0,0.01,0.33,82.0,10.0,,,MTO,E
5489,Way of the Samurai 2,PS2,2003.0,Action,Capcom,0.05,0.04,0.23,0.01,0.33,59.0,32.0,9.0,24.0,Acquire,M
5490,Planet Puzzle League,DS,2007.0,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33,86.0,25.0,8.2,15.0,Intelligent Systems,E
5491,BattleTanx,N64,1998.0,Action,3DO,0.26,0.06,0.0,0.0,0.33,,,,,,
5492,Custom Robo,N64,,Role-Playing,Nintendo,0.0,0.0,0.29,0.04,0.33,,,,,,
5493,Naruto: Rise of a Ninja,X360,2007.0,Action,Ubisoft,0.29,0.01,0.0,0.03,0.33,78.0,35.0,8.6,84.0,Ubisoft Montreal,T
5494,Cabela's Dangerous Hunts 2011,PS3,2010.0,Sports,Activision,0.26,0.04,0.0,0.03,0.33,60.0,4.0,5.4,9.0,Activision,T
5495,Hatsune Miku: Project Diva Extend,PSP,2011.0,Misc,Sega,0.0,0.0,0.33,0.0,0.33,,,,,,
5496,Pitfall 3D: Beyond the Jungle,PS,1998.0,Platform,Activision,0.18,0.12,0.0,0.02,0.33,,,,,,
5497,Disgaea 2: Cursed Memories,PS2,2006.0,Role-Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33,84.0,54.0,6.4,42.0,Nippon Ichi Software,T
5498,Clock Tower 3,PS2,2002.0,Adventure,Capcom,0.1,0.08,0.12,0.03,0.33,69.0,28.0,7.6,38.0,SunSoft,M
5499,Battle Dodge Ball,SNES,1991.0,Sports,Banpresto,0.0,0.0,0.33,0.0,0.33,,,,,,
5500,Etrian Odyssey,DS,2007.0,Role-Playing,Nintendo,0.19,0.02,0.09,0.02,0.33,75.0,30.0,8.5,37.0,"Lancarse, Atlus",T
5501,Call Of Duty 2: Big Red One,GC,2005.0,Shooter,Activision,0.25,0.07,0.0,0.01,0.33,76.0,28.0,7.9,14.0,Treyarch,T
5502,Dragon Ball Z: Extreme Butoden,3DS,2015.0,Fighting,Namco Bandai Games,0.12,0.03,0.16,0.02,0.33,61.0,32.0,6.6,32.0,Arc System Works,T
5503,Night at the Museum: Battle of the Smithsonian,Wii,2009.0,Action,Majesco Entertainment,0.17,0.13,0.0,0.03,0.33,54.0,8.0,,,"Pipeworks Software, Inc.",E10+
5504,Disgaea: Hour of Darkness,PS2,2003.0,Role-Playing,Tecmo Koei,0.16,0.13,0.0,0.04,0.33,84.0,42.0,8.9,74.0,Nippon Ichi Software,T
5505,NeoGeo Battle Coliseum,PS2,2005.0,Fighting,Ignition Entertainment,0.16,0.13,0.0,0.04,0.33,66.0,21.0,8.8,6.0,SNK Playmore,T
5506,Resonance of Fate,X360,2010.0,Role-Playing,Sega,0.12,0.13,0.06,0.03,0.33,74.0,43.0,7.7,96.0,Tri-Ace,T
5507,Harry Potter and the Deathly Hallows - Part 2,Wii,2011.0,Action,Electronic Arts,0.17,0.13,0.0,0.03,0.33,47.0,6.0,6.6,5.0,EA Bright Light,T
5508,We Sing Deutsche Hits,Wii,2011.0,Misc,Nordic Games,0.0,0.29,0.0,0.04,0.33,,,,,,
5509,SpongeBob SquarePants: Creature from the Krusty Krab,GC,2006.0,Platform,THQ,0.25,0.07,0.0,0.01,0.33,74.0,5.0,7.7,12.0,Blitz Games,E
5510,MLB 08: The Show,PSP,2008.0,Sports,Sony Computer Entertainment,0.3,0.0,0.0,0.02,0.33,83.0,14.0,8.4,12.0,SCEA San Diego Studios,E
5511,Parodius,PS,1994.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.31,0.02,0.33,,,,,,
5512,The X-Factor,Wii,2010.0,Misc,Deep Silver,0.0,0.28,0.0,0.04,0.33,,,,,,
5513,Spy Kids 3-D: Game Over,GBA,2003.0,Platform,Disney Interactive Studios,0.24,0.09,0.0,0.01,0.33,62.0,4.0,7.7,6.0,Digital Eclipse,E
5514,Sakura Wars 3: Paris wa Moeteiru ka,DC,2001.0,Adventure,Sega,0.0,0.0,0.33,0.0,0.33,,,,,,
5515,Capcom Classics Collection Reloaded,PSP,2006.0,Misc,Capcom,0.26,0.0,0.03,0.03,0.33,75.0,27.0,,,"Capcom, Klein Computer Entertainment",T
5516,NCAA GameBreaker 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.18,0.12,0.0,0.02,0.33,69.0,9.0,,,989 Sports,E
5517,Power Rangers: Ninja Storm,GBA,2003.0,Misc,THQ,0.24,0.09,0.0,0.01,0.33,55.0,4.0,7.8,6.0,Natsume,E
5518,Naruto: Gekito Ninja Taisen! 4,GC,2005.0,Fighting,Tomy Corporation,0.0,0.0,0.32,0.01,0.33,,,,,,
5519,Medal of Honor: Warfighter,PC,2012.0,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33,55.0,30.0,5.4,599.0,Danger Close,M
5520,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,1991.0,Strategy,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,,,,,,
5521,MVP Baseball 2005,GC,2005.0,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33,88.0,20.0,8.7,16.0,EA Sports,E
5522,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,2007.0,Misc,Rocket Company,0.0,0.0,0.33,0.0,0.33,,,,,,
5523,SSX Blur,Wii,2007.0,Sports,Electronic Arts,0.29,0.01,0.0,0.03,0.33,74.0,52.0,8.1,60.0,EA Montreal,E
5524,DX Game of Life 2,PS,1997.0,Misc,Takara,0.0,0.0,0.31,0.02,0.33,,,,,,
5525,Danganronpa: Trigger Happy Havoc,PSV,2013.0,Misc,Nippon Ichi Software,0.09,0.05,0.15,0.04,0.33,80.0,55.0,8.1,235.0,Spike Chunsoft,M
5526,NBA Live 96,PS,1996.0,Sports,Electronic Arts,0.16,0.11,0.04,0.02,0.33,,,,,,
5527,Harry Potter and the Half-Blood Prince,PS3,2009.0,Action,Electronic Arts,0.15,0.12,0.0,0.05,0.33,66.0,35.0,7.1,17.0,EA Bright Light,E10+
5528,Alien: Isolation,PS3,2014.0,Shooter,Sega,0.12,0.16,0.0,0.05,0.33,,,8.3,111.0,Creative Assembly,M
5529,Samurai Warriors 2: Xtreme Legends (JP sales),PS2,2007.0,Action,Tecmo Koei,0.0,0.0,0.33,0.0,0.33,,,,,,
5530,Teen Titans,GC,2006.0,Action,THQ,0.25,0.07,0.0,0.01,0.33,63.0,11.0,6.9,11.0,Artificial Mind and Movement,E10+
5531,Def Jam Rapstar,Wii,2010.0,Misc,Konami Digital Entertainment,0.29,0.02,0.0,0.02,0.33,65.0,5.0,,,"Terminal Reality, 4mm Games",T
5532,MX vs. ATV Untamed,Wii,2008.0,Racing,THQ,0.28,0.02,0.0,0.02,0.33,70.0,7.0,8.3,9.0,Rainbow Studios,E
5533,Frogger II: Threeedeep!,2600,1983.0,Action,Parker Bros.,0.31,0.02,0.0,0.0,0.33,,,,,,
5534,Binary Domain,PS3,2012.0,Action,Sega,0.09,0.07,0.14,0.03,0.33,72.0,33.0,8.2,179.0,Sega,M
5535,NBA Live 06,GC,2005.0,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33,76.0,14.0,,,EA Canada,E
5536,Fireball,2600,1981.0,Action,Starpath Corp.,0.3,0.02,0.0,0.0,0.33,,,,,,
5537,Dr. Mario / Puzzle League,GBA,2005.0,Puzzle,Nintendo,0.12,0.04,0.16,0.01,0.33,74.0,14.0,,,Intelligent Systems,E
5538,Family Party: 90 Great Games Party Pack,Wii,2010.0,Misc,D3Publisher,0.31,0.0,0.0,0.02,0.33,,,,,D3Publisher,E10+
5539,DECA Sports Freedom,X360,2010.0,Sports,Hudson Soft,0.27,0.04,0.0,0.02,0.33,26.0,16.0,3.7,9.0,AI,E10+
5540,Shin Nippon Pro Wrestling: Toukon Retsuden,PS,1995.0,Fighting,Tomy Corporation,0.0,0.0,0.3,0.02,0.33,,,,,,
5541,NBA 2K10,PSP,2009.0,Sports,Take-Two Interactive,0.3,0.0,0.0,0.03,0.33,,,8.1,13.0,Visual Concepts,E
5542,Major League Baseball 2K6,XB,2006.0,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33,71.0,21.0,5.7,12.0,Kush Games,E
5543,Golden Axe: Beast Rider,X360,2008.0,Action,Sega,0.19,0.11,0.0,0.03,0.33,45.0,33.0,5.8,33.0,Secret Level,M
5544,Pinball Hall of Fame: The Gottlieb Collection,PS2,2004.0,Misc,Play It,0.16,0.12,0.0,0.04,0.33,,,,,,
5545,EA Playground,DS,2007.0,Sports,Electronic Arts,0.29,0.01,0.0,0.03,0.33,60.0,8.0,7.6,13.0,Piranha Games,E
5546,Buzz! The Ultimate Music Quiz,PS3,2010.0,Misc,Sony Computer Entertainment,0.0,0.25,0.0,0.08,0.33,,,,,,
5547,Discovery Kids: Puppy Playtime,DS,2009.0,Simulation,505 Games,0.3,0.0,0.0,0.02,0.33,,,,,505 Games,E
5548,The Witcher: Enhanced Edition,PC,2008.0,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32,86.0,30.0,8.5,1660.0,CD Projekt Red Studio,M
5549,Teenage Mutant Ninja Turtles 2: Battle Nexus,GBA,2004.0,Action,Konami Digital Entertainment,0.23,0.09,0.0,0.01,0.32,65.0,9.0,,,Konami,E
5550,Nicktoons: Movin',PS2,2004.0,Action,THQ,0.16,0.12,0.0,0.04,0.32,,,,,Mass Media,E
5551,Mystery Case Files: The Malgrave Incident,Wii,2011.0,Adventure,Nintendo,0.17,0.13,0.0,0.03,0.32,65.0,26.0,8.2,5.0,Sanzaru Games,E
5552,Chicken Riot,Wii,2010.0,Action,City Interactive,0.14,0.15,0.0,0.03,0.32,,,,,City Interactive,T
5553,One Piece: Romance Dawn - Bouken no Yoake,PSP,2012.0,Fighting,Namco Bandai Games,0.0,0.0,0.32,0.0,0.32,,,,,,
5554,Might & Magic Heroes VI,PC,2011.0,Role-Playing,Ubisoft,0.13,0.14,0.0,0.05,0.32,,,,,,
5555,Iron Man 2,Wii,2010.0,Action,Sega,0.15,0.15,0.0,0.03,0.32,41.0,11.0,4.6,12.0,High Voltage Software,T
5556,SWAT: Global Strike Team,PS2,2003.0,Shooter,Vivendi Games,0.16,0.12,0.0,0.04,0.32,69.0,21.0,7.8,16.0,Argonaut Games,M
5557,NCAA Basketball 10,X360,2009.0,Sports,Electronic Arts,0.3,0.0,0.0,0.02,0.32,75.0,22.0,,,EA Canada,E
5558,Championship Bass,PS,1999.0,Sports,Electronic Arts,0.18,0.12,0.0,0.02,0.32,,,,,,
5559,The Adventures of Tintin: The Game,Wii,2011.0,Action,Ubisoft,0.12,0.16,0.0,0.04,0.32,,,5.7,6.0,Ubisoft Montpellier,E10+
5560,Battlestations: Pacific,X360,2009.0,Strategy,Eidos Interactive,0.17,0.11,0.01,0.03,0.32,76.0,48.0,7.4,41.0,Eidos Interactive,T
5561,Elebits,Wii,2006.0,Action,Konami Digital Entertainment,0.22,0.01,0.08,0.02,0.32,75.0,46.0,7.4,33.0,Konami,E
5562,Style Lab: Jewelry Design,DS,2009.0,Simulation,Ubisoft,0.3,0.0,0.0,0.02,0.32,,,,,Ubisoft,E
5563,Def Jam Rapstar,PS3,2010.0,Misc,Konami Digital Entertainment,0.25,0.04,0.0,0.03,0.32,75.0,25.0,6.3,4.0,"Terminal Reality, 4mm Games",T
5564,Hatsune Miku: Project Mirai DX,3DS,2015.0,Misc,Sega,0.16,0.04,0.1,0.02,0.32,80.0,32.0,8.5,71.0,Sega,E10+
5565,Just Dance 2016,XOne,2015.0,Misc,Ubisoft,0.25,0.04,0.0,0.03,0.32,66.0,10.0,6.1,18.0,Ubisoft,E10+
5566,Golden Axe: Beast Rider,PS3,2008.0,Action,Sega,0.13,0.14,0.0,0.06,0.32,44.0,30.0,5.6,23.0,Secret Level,M
5567,Dead Space 2,PC,2011.0,Shooter,Electronic Arts,0.13,0.15,0.0,0.04,0.32,87.0,28.0,8.3,974.0,Visceral Games,M
5568,NHL Breakaway 98,N64,1998.0,Sports,Acclaim Entertainment,0.3,0.02,0.0,0.0,0.32,,,,,,
5569,Momotarou Dentetsu 20-Shuunen,DS,2008.0,Misc,Hudson Soft,0.0,0.0,0.32,0.0,0.32,,,,,,
5570,Bratz: Girlz Really Rock,DS,2008.0,Action,THQ,0.18,0.11,0.0,0.03,0.32,,,,,Blitz Games,E
5571,Minute to Win It,X360,2011.0,Misc,Zoo Games,0.3,0.0,0.0,0.02,0.32,,,,,Smack Down Productions,E
5572,Kinetica,PS2,2001.0,Racing,Sony Computer Entertainment,0.16,0.12,0.0,0.04,0.32,77.0,21.0,8.3,21.0,SCE Santa Monica,T
5573,The Black Eyed Peas Experience,X360,2011.0,Misc,Ubisoft,0.2,0.1,0.0,0.03,0.32,66.0,17.0,5.8,8.0,iNiS,T
5574,NBA Street V3,XB,2005.0,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32,89.0,41.0,8.9,10.0,EA Canada,E
5575,Bust-A-Move '99,PS,1997.0,Puzzle,Acclaim Entertainment,0.18,0.12,0.0,0.02,0.32,,,,,,
5576,Dragon Quest Monsters 1·2,PS,2002.0,Role-Playing,Enix Corporation,0.0,0.0,0.3,0.02,0.32,,,,,,
5577,Marvel: Ultimate Alliance 2,Wii,2009.0,Role-Playing,Activision,0.25,0.05,0.0,0.03,0.32,50.0,8.0,5.2,16.0,n-Space,T
5578,Remember Me,PS3,2013.0,Action,Capcom,0.1,0.17,0.0,0.06,0.32,72.0,37.0,7.4,424.0,DONTNOD Entertainment,M
5579,Silent Hill: Downpour,X360,2012.0,Action,Konami Digital Entertainment,0.22,0.08,0.0,0.02,0.32,68.0,38.0,7.3,269.0,Konami,M
5580,OverBlood,PS,1996.0,Action,Electronic Arts,0.05,0.04,0.21,0.02,0.32,,,,,,
5581,Dead Rising 2: Off the Record,PS3,2011.0,Action,Capcom,0.11,0.08,0.1,0.03,0.32,72.0,31.0,7.1,35.0,Capcom Vancouver,M
5582,ESPN X-Games Pro Boarder,PS,1997.0,Sports,Sony Computer Entertainment,0.18,0.12,0.0,0.02,0.32,,,,,,
5583,Dragon Ball: XenoVerse,XOne,2015.0,Fighting,Namco Bandai Games,0.18,0.11,0.0,0.03,0.32,67.0,18.0,7.2,128.0,Dimps Corporation,T
5584,Eternal Sonata,X360,2007.0,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.32,79.0,56.0,7.9,97.0,Tri-Crescendo,T
5585,Harvest Moon: Back to Nature,PS,1999.0,Simulation,Ubisoft,0.11,0.07,0.12,0.02,0.32,82.0,6.0,9.3,78.0,Victor Interactive Software,E
5586,Dead or Alive 5,X360,2012.0,Fighting,Ubisoft Annecy,0.19,0.08,0.03,0.03,0.32,76.0,39.0,7.9,95.0,Team Ninja,M
5587,Naruto: Ultimate Ninja (JP sales),PS2,2003.0,Fighting,Atari,0.0,0.0,0.32,0.0,0.32,,,,,,
5588,Final Fantasy XI,PS2,,Role-Playing,Unknown,0.08,0.06,0.15,0.02,0.32,85.0,49.0,6.9,66.0,Square Enix,T
5589,Dragon Ball Heroes: Ultimate Mission 2 ,3DS,2014.0,Strategy,Namco Bandai Games,0.0,0.0,0.32,0.0,0.32,,,,,,
5590,Overlord II,X360,2009.0,Action,Codemasters,0.15,0.14,0.0,0.03,0.32,75.0,60.0,7.2,46.0,Triumph Studios,T
5591,Madden NFL 09,DS,2008.0,Sports,Electronic Arts,0.3,0.0,0.0,0.02,0.32,,,7.8,4.0,Exient Entertainment,E
5592,Dance Dance Revolution Universe,X360,2007.0,Simulation,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.32,74.0,26.0,8.8,5.0,Konami,E10+
5593,"Go, Diego, Go!: Great Dinosaur Rescue",PS2,2008.0,Action,Take-Two Interactive,0.16,0.12,0.0,0.04,0.32,,,,,,
5594,Batman: Arkham Asylum,PC,2009.0,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,91.0,29.0,8.7,1736.0,Rocksteady Studios,T
5595,"Warhammer 40,000: Squad Command",PSP,2007.0,Strategy,THQ,0.11,0.13,0.0,0.08,0.32,67.0,25.0,7.6,26.0,RedLynx,T
5596,Darkwatch,PS2,2005.0,Shooter,Ubisoft,0.16,0.12,0.0,0.04,0.32,74.0,37.0,8.4,42.0,High Moon Studios,M
5597,Tony Hawk's American Wasteland,X360,2005.0,Sports,Activision,0.28,0.01,0.0,0.03,0.32,75.0,43.0,7.2,21.0,Neversoft Entertainment,T
5598,Beautiful Katamari,X360,2007.0,Puzzle,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32,73.0,52.0,7.0,40.0,Now Production,E
5599,Ben 10 Ultimate Alien: Cosmic Destruction,DS,2010.0,Platform,D3Publisher,0.22,0.08,0.0,0.03,0.32,,,,,Griptonite Games,E10+
5600,Pony Friends 2,DS,2009.0,Simulation,Eidos Interactive,0.21,0.09,0.0,0.03,0.32,,,,,Tantalus Interactive,E
5601,My Baby: First Steps,DS,2009.0,Simulation,SouthPeak Games,0.27,0.03,0.0,0.02,0.32,,,,,Nobilis,E
5602,Prince of Persia: The Sands of Time,GC,2003.0,Action,Ubisoft,0.25,0.06,0.0,0.01,0.32,92.0,33.0,8.4,41.0,Ubisoft,T
5603,Harry Potter and the Deathly Hallows - Part 2,PS3,2011.0,Action,Electronic Arts,0.14,0.13,0.0,0.05,0.32,43.0,21.0,5.7,27.0,EA Bright Light,T
5604,Sky Odyssey,PS2,2000.0,Simulation,Sony Computer Entertainment,0.16,0.12,0.0,0.04,0.32,79.0,18.0,8.4,9.0,CAProduction,E
5605,Nagano Winter Olympics 98,N64,1997.0,Sports,Konami Digital Entertainment,0.15,0.04,0.13,0.0,0.32,,,,,,
5606,Rayman 2: The Great Escape,PS,2000.0,Platform,Ubisoft,0.18,0.12,0.0,0.02,0.32,,,,,,
5607,Just Dance 2016,X360,2015.0,Misc,Ubisoft,0.23,0.05,0.0,0.03,0.32,,,6.0,5.0,Ubisoft,E10+
5608,Kirby's Block Ball,GB,1995.0,Puzzle,Nintendo,0.0,0.0,0.32,0.0,0.32,,,,,,
5609,World of Warcraft: Legion,PC,2016.0,Role-Playing,Activision,0.13,0.16,0.0,0.03,0.32,88.0,62.0,7.5,535.0,Blizzard Entertainment,T
5610,Hatsune Miku: Project Diva F 2nd,PSV,2014.0,Misc,Sega,0.08,0.05,0.16,0.04,0.32,81.0,8.0,8.4,69.0,Sega,T
5611,Bleach: Shattered Blade,Wii,2006.0,Fighting,Sega,0.21,0.01,0.08,0.02,0.32,58.0,30.0,7.5,24.0,Polygon Magic,T
5612,FIFA Street 3,PS3,2008.0,Sports,Electronic Arts,0.08,0.18,0.0,0.06,0.32,63.0,37.0,6.9,19.0,EA Canada,E
5613,Fortress,GBA,2001.0,Action,Majesco Entertainment,0.23,0.08,0.0,0.01,0.32,64.0,15.0,,,Pipe Dream Interactive,E
5614,Disney Fairies: Tinker Bell and the Great Fairy Rescue,DS,2010.0,Adventure,Disney Interactive Studios,0.17,0.12,0.0,0.03,0.32,,,,,EA Bright Light,E
5615,FIFA 2001 Major League Soccer,PS,2000.0,Sports,Electronic Arts,0.18,0.12,0.0,0.02,0.32,85.0,10.0,7.8,5.0,EA Sports,E
5616,Operation Flashpoint: Red River,PS3,2011.0,Shooter,Codemasters,0.06,0.14,0.07,0.05,0.32,67.0,36.0,6.3,18.0,Codemasters,M
5617,Power Rangers Samurai,Wii,2011.0,Action,Namco Bandai Games,0.27,0.02,0.0,0.02,0.32,45.0,4.0,,,Inti Creates,E10+
5618,Karaoke Revolution Presents American Idol Encore 2,Wii,2008.0,Misc,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.32,,,,,Blitz Games,E10+
5619,DiRT 2,PSP,2009.0,Racing,Sony Computer Entertainment,0.09,0.15,0.0,0.08,0.32,55.0,13.0,5.7,10.0,Codemasters,E10+
5620,Rally Cross,PS,1997.0,Racing,Sony Computer Entertainment,0.18,0.12,0.0,0.02,0.32,,,,,,
5621,Frogger's Adventures: The Rescue,PS2,2003.0,Platform,Konami Digital Entertainment,0.16,0.12,0.0,0.04,0.32,59.0,12.0,8.5,6.0,Konami,E
5622,Silent Hill HD Collection,PS3,2012.0,Action,Konami Digital Entertainment,0.15,0.1,0.03,0.04,0.32,70.0,33.0,4.8,136.0,Hijinx Studios,M
5623,Extreme Pinball,PS,1995.0,Misc,Electronic Arts,0.18,0.12,0.0,0.02,0.32,,,,,,
5624,Singularity,X360,,Shooter,Unknown,0.24,0.05,0.0,0.02,0.32,76.0,70.0,7.7,169.0,Raven Software,M
5625,Karaoke Revolution Volume 3,PS2,2004.0,Misc,Konami Digital Entertainment,0.16,0.12,0.0,0.04,0.32,82.0,25.0,7.8,10.0,Harmonix Music Systems,E
