,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
6528,6528,ExciteBots: Trick Racing,Wii,2009.0,Racing,Nintendo,0.24,0.0,0.0,0.02,0.26,77.0,29.0,8.6,26.0,Monster Games Inc.,E
6529,6529,A.C.E.: Another Century's Episode,PS2,2005.0,Simulation,Banpresto,0.0,0.0,0.26,0.0,0.26,,,,,,
6530,6530,Frogger's Journey: The Forgotten Relic,GBA,2003.0,Action,Konami Digital Entertainment,0.18,0.07,0.0,0.0,0.26,59.0,6.0,,,Konami Computer Entertainment Hawaii,E
6531,6531,X-Men vs. Street Fighter,SAT,1997.0,Fighting,Capcom,0.0,0.0,0.26,0.0,0.26,,,,,,
6532,6532,Dora the Explorer: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.18,0.07,0.0,0.0,0.26,,,,,,
6533,6533,Oddworld: Stranger's Wrath,XB,2005.0,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,88.0,65.0,9.1,58.0,Oddworld Inhabitants,T
6534,6534,King of Fighters: Maximum Impact,PS2,2004.0,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26,64.0,45.0,6.9,12.0,SNK Playmore,T
6535,6535,Marvel Super Heroes vs. Street Fighter,PS,1998.0,Fighting,Virgin Interactive,0.14,0.1,0.0,0.02,0.26,,,,,,
6536,6536,Atelier Ayesha: The Alchemist of Dusk,PS3,2012.0,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.26,70.0,17.0,6.6,120.0,Gust,T
6537,6537,Bratz Ponyz 2,DS,2008.0,Adventure,Game Factory,0.24,0.0,0.0,0.02,0.26,,,,,Neko Entertainment,E
6538,6538,Battleborn,PS4,2016.0,Shooter,Take-Two Interactive,0.12,0.08,0.02,0.04,0.26,68.0,55.0,6.8,402.0,Gearbox Software,T
6539,6539,J-League Pro Soccer Club wo Tsukurou!,SAT,1996.0,Sports,Sega,0.0,0.0,0.26,0.0,0.26,,,,,,
6540,6540,Littlest Pet Shop: Friends,Wii,2009.0,Simulation,Electronic Arts,0.21,0.02,0.0,0.02,0.26,,,,,Artech Studios,E
6541,6541,We Cheer 2,Wii,2009.0,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26,64.0,7.0,,,"Machatin, Inc.",E10+
6542,6542,Drakan: The Ancients' Gates,PS2,2002.0,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,78.0,31.0,9.0,39.0,Surreal Software,M
6543,6543,Call of Duty: Modern Warfare 3: Defiance,DS,2011.0,Shooter,Activision,0.19,0.04,0.0,0.02,0.26,,,,,,
6544,6544,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005.0,Misc,THQ,0.19,0.06,0.0,0.01,0.26,,,,,,
6545,6545,Resident Evil: Revelations,X360,2013.0,Action,Capcom,0.12,0.1,0.02,0.02,0.26,75.0,30.0,7.4,170.0,Capcom,M
6546,6546,Tony Hawk: Shred,X360,2010.0,Sports,Activision,0.17,0.06,0.0,0.02,0.26,53.0,10.0,6.6,10.0,Robomodo,E
6547,6547,Choro Q3,PS,1998.0,Racing,Takara,0.0,0.0,0.24,0.02,0.26,,,,,,
6548,6548,Tokyo Jungle,PS3,2012.0,Action,Sony Computer Entertainment,0.0,0.0,0.26,0.0,0.26,74.0,60.0,8.4,89.0,Crispy's,T
6549,6549,Lemony Snicket's A Series of Unfortunate Events,GC,2004.0,Platform,Activision,0.2,0.05,0.0,0.01,0.26,,,,,,
6550,6550,Army of Two: The Devil's Cartel,X360,2013.0,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,54.0,55.0,6.2,195.0,Visceral Games,M
6551,6551,Puppeteer,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.11,0.08,0.02,0.04,0.26,80.0,75.0,8.5,236.0,SCE Japan Studio,E10+
6552,6552,Bionicle: Matoran Adventures,GBA,2002.0,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26,,,,,,
6553,6553,Tom Clancy's Splinter Cell: Double Agent,PS3,2007.0,Action,Ubisoft,0.2,0.03,0.0,0.03,0.26,78.0,17.0,6.5,41.0,Ubisoft Shanghai,M
6554,6554,Armored Core: Master of Arena,PS,1999.0,Simulation,From Software,0.07,0.05,0.13,0.02,0.26,,,,,,
6555,6555,Fire Emblem: Thracia 776,SNES,1999.0,Strategy,Nintendo,0.0,0.0,0.26,0.0,0.26,,,,,,
6556,6556,Resident Evil: Deadly Silence,DS,2006.0,Action,Capcom,0.11,0.02,0.11,0.01,0.26,71.0,41.0,8.4,36.0,Capcom,M
6557,6557,Desert Falcon,2600,1987.0,Shooter,Atari,0.24,0.01,0.0,0.0,0.26,,,,,,
6558,6558,Legendary,X360,2008.0,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,47.0,39.0,7.1,87.0,Spark Unlimited,M
6559,6559,Peter Jackson's King Kong: The Official Game of the Movie,X360,2005.0,Action,Ubisoft,0.2,0.03,0.0,0.02,0.26,80.0,57.0,7.5,79.0,Ubisoft Montpellier,T
6560,6560,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997.0,Role-Playing,Hudson Soft,0.0,0.0,0.26,0.0,0.26,,,,,,
6561,6561,Rayman DS,DS,2005.0,Platform,Ubisoft,0.21,0.03,0.0,0.02,0.26,58.0,20.0,7.6,19.0,DC Studios,E
6562,6562,A.C.E.: Another Century's Episode 3: The Final,PS2,2007.0,Simulation,Banpresto,0.0,0.0,0.26,0.0,0.26,,,,,,
6563,6563,ATV: Quad Power Racing,GBA,2002.0,Racing,Liquid Games,0.18,0.07,0.0,0.0,0.26,49.0,7.0,,,Tantalus Interactive,E
6564,6564,Zoo Tycoon 2: Ultimate Collection,PC,2008.0,Strategy,Microsoft Game Studios,0.04,0.18,0.0,0.04,0.26,,,8.4,14.0,Blue Fang Games,E
6565,6565,Backyard NFL Football,GC,2002.0,Sports,Infogrames,0.2,0.05,0.0,0.01,0.26,,,,,,
6566,6566,All-Star Baseball 2003,XB,2002.0,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,79.0,15.0,8.1,7.0,Acclaim,E
6567,6567,MTX Mototrax,PS2,2004.0,Racing,Activision,0.13,0.1,0.0,0.03,0.26,77.0,30.0,8.1,9.0,Left Field Productions,E
6568,6568,Tomb Raider: Underworld (Others sales),PS2,2009.0,Adventure,Eidos Interactive,0.0,0.21,0.0,0.04,0.26,,,,,,
6569,6569,NHL Rock the Rink,PS,1999.0,Sports,Electronic Arts,0.14,0.1,0.0,0.02,0.26,,,,,,
6570,6570,NBA ShootOut 2004,PS2,2003.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,58.0,19.0,7.8,8.0,989 Sports,E
6571,6571,Super Robot Taisen R,GBA,2002.0,Strategy,Banpresto,0.0,0.0,0.25,0.01,0.26,,,,,,
6572,6572,Nancy Drew: The Mystery of the Clue Bender Society,DS,2008.0,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26,46.0,5.0,3.6,5.0,Gorilla Systems,E10+
6573,6573,Castlevania: Harmony of Dissonance,GBA,2002.0,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26,87.0,27.0,8.2,39.0,KCET,T
6574,6574,Formula One 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,73.0,18.0,6.0,5.0,Studio Liverpool,E
6575,6575,Doukyuusei if,SAT,1996.0,Role-Playing,NEC,0.0,0.0,0.26,0.0,0.26,,,,,,
6576,6576,The Penguins of Madagascar,DS,2010.0,Action,THQ,0.12,0.11,0.0,0.02,0.26,,,,,Griptonite Games,E
6577,6577,Pirates of the Caribbean: Dead Man's Chest,DS,2006.0,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26,63.0,11.0,8.6,7.0,Amaze Entertainment,T
6578,6578,Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,77.0,44.0,7.9,16.0,Black Isle Studios,T
6579,6579,Madden NFL 2005,DS,2004.0,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26,68.0,25.0,7.7,7.0,Exient Entertainment,E
6580,6580,MVP Baseball 2004,GC,2004.0,Sports,Electronic Arts,0.2,0.05,0.0,0.01,0.26,89.0,25.0,8.5,11.0,EA Sports,E
6581,6581,Polarium,DS,2004.0,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26,73.0,34.0,8.4,17.0,Mitchell,E
6582,6582,Super Street Fighter II: Turbo Revival,GBA,2001.0,Fighting,Ubisoft,0.18,0.07,0.0,0.0,0.25,84.0,17.0,7.4,10.0,Capcom,T
6583,6583,Secret Weapons Over Normandy,XB,2003.0,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,77.0,31.0,8.8,4.0,Totally Games,T
6584,6584,The Elder Scrolls IV: Oblivion,PC,2006.0,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.04,0.25,94.0,54.0,8.1,2454.0,Bethesda Softworks,M
6585,6585,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998.0,Sports,Axela,0.0,0.0,0.24,0.02,0.25,,,,,,
6586,6586,Kidou Senshi Gundam: Giren no Yabou,SAT,1998.0,Strategy,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25,,,,,,
6587,6587,Metroid Prime Pinball,DS,2005.0,Misc,Nintendo,0.21,0.0,0.02,0.02,0.25,79.0,51.0,7.9,32.0,Fuse Games Limited,E
6588,6588,Teen Titans,PS2,2006.0,Action,THQ,0.12,0.1,0.0,0.03,0.25,56.0,12.0,8.6,17.0,Artificial Mind and Movement,E10+
6589,6589,Reload: Target Down,Wii,2010.0,Shooter,Mastiff,0.24,0.0,0.0,0.01,0.25,,,,,Mastiff,T
6590,6590,Madden NFL 08,DS,2007.0,Sports,Electronic Arts,0.23,0.0,0.0,0.02,0.25,71.0,11.0,,,Exient Entertainment,E
6591,6591,Spelling Challenges and more!,PSP,2007.0,Misc,Crave Entertainment,0.24,0.0,0.0,0.02,0.25,,,,,,
6592,6592,Crusaders of Might and Magic,PS,1999.0,Role-Playing,3DO,0.14,0.1,0.0,0.02,0.25,,,,,,
6593,6593,One Piece: Pirate Warriors 3,PS3,2015.0,Action,Namco Bandai Games,0.0,0.06,0.19,0.01,0.25,,,3.7,7.0,Omega Force,T
6594,6594,Star Wars The Clone Wars: Republic Heroes,PS2,2009.0,Action,LucasArts,0.17,0.01,0.0,0.08,0.25,,,8.3,9.0,"LucasArts, Krome Studios",T
6595,6595,Bomberman Generation,GC,2002.0,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25,81.0,19.0,8.5,15.0,Hudson,E
6596,6596,Sega Rally Revo,PSP,2007.0,Racing,Sega,0.03,0.15,0.0,0.07,0.25,74.0,14.0,7.2,9.0,Bugbear,E
6597,6597,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,2005.0,Racing,Codemasters,0.0,0.25,0.0,0.0,0.25,,,,,,
6598,6598,Surfing H3O,PS2,2000.0,Sports,Take-Two Interactive,0.12,0.1,0.0,0.03,0.25,46.0,15.0,4.6,8.0,Opus,E
6599,6599,Romance of the Three Kingdoms II,SNES,1991.0,Strategy,Tecmo Koei,0.0,0.0,0.25,0.0,0.25,,,,,,
6600,6600,Ice Age 2: The Meltdown,GBA,2006.0,Platform,Vivendi Games,0.18,0.07,0.0,0.0,0.25,,,,,Amaze Entertainment,E
6601,6601,The Suite Life of Zack & Cody: Tipton Trouble,DS,2006.0,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25,,,,,,
6602,6602,Final Fantasy Type-0,XOne,2015.0,Role-Playing,Square Enix,0.16,0.07,0.0,0.02,0.25,,,,,,
6603,6603,NASCAR 09,X360,2008.0,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25,69.0,32.0,7.8,15.0,EA Games,E
6604,6604,World Series of Poker,XB,2005.0,Misc,Activision,0.19,0.05,0.0,0.01,0.25,52.0,14.0,,,Activision Value,E10+
6605,6605,NASCAR 09,PS3,2008.0,Racing,Electronic Arts,0.22,0.01,0.0,0.02,0.25,65.0,22.0,7.5,10.0,EA Games,E
6606,6606,Game of Thrones,X360,2012.0,Role-Playing,Focus Home Interactive,0.15,0.08,0.0,0.02,0.25,52.0,35.0,5.2,126.0,"Cyanide, Cyanide Studios",M
6607,6607,Galactic Attack,SAT,1994.0,Shooter,Acclaim Entertainment,0.0,0.0,0.25,0.0,0.25,,,,,,
6608,6608,Power Pro Kun Pocket 2,GB,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.0,0.25,,,,,,
6609,6609,Happy Feet,GC,2006.0,Action,Midway Games,0.2,0.05,0.0,0.01,0.25,,,8.6,8.0,Artificial Mind and Movement,E
6610,6610,Zoo Resort 3D,3DS,2011.0,Simulation,Ubisoft,0.11,0.09,0.03,0.02,0.25,,,,,AQ Interactive,E
6611,6611,Smart Girl's Playhouse,DS,2007.0,Misc,505 Games,0.24,0.0,0.0,0.02,0.25,,,,,Starfish SD,E
6612,6612,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,2003.0,Misc,Disney Interactive Studios,0.12,0.1,0.0,0.03,0.25,56.0,6.0,,,Ubisoft Shanghai,E
6613,6613,Triple Play 2002,XB,2002.0,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25,64.0,17.0,,,Pandemic Studios,E
6614,6614,Evil Zone,PS,1998.0,Fighting,Titus,0.14,0.1,0.0,0.02,0.25,,,,,,
6615,6615,Spy Kids Challenger,GBA,2002.0,Platform,Disney Interactive Studios,0.18,0.07,0.0,0.0,0.25,,,,,,
6616,6616,K-ON! Houkago Live!!,PSP,2010.0,Misc,Sega,0.0,0.0,0.25,0.0,0.25,,,,,,
6617,6617,Monsters vs. Aliens,Wii,2009.0,Action,Activision,0.14,0.09,0.0,0.02,0.25,69.0,12.0,,,Beenox,E10+
6618,6618,A. IV Evolution: A Ressha de Ikou 4,PS,1994.0,Strategy,ArtDink,0.0,0.0,0.24,0.02,0.25,,,,,,
6619,6619,Exhibition,XB,2001.0,Misc,Microsoft Game Studios,0.19,0.05,0.0,0.01,0.25,,,,,,
6620,6620,Scrabble,PS,1999.0,Misc,Ubisoft,0.14,0.1,0.0,0.02,0.25,,,,,,
6621,6621,Silent Hunter 5: Battle of the Atlantic,PC,2010.0,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.25,62.0,26.0,3.5,104.0,Ubisoft Romania,T
6622,6622,Amped 2,XB,2003.0,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25,80.0,34.0,7.7,20.0,Indie Built,E
6623,6623,Blaster Master: Blasting Again,PS,2000.0,Shooter,Sunsoft,0.14,0.1,0.0,0.02,0.25,,,,,,
6624,6624,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009.0,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.25,64.0,29.0,5.6,11.0,Square Enix,E10+
6625,6625,College Hoops 2K6,PS2,,Sports,Unknown,0.12,0.1,0.0,0.03,0.25,77.0,14.0,7.3,6.0,2K Sports,E
6626,6626,Cartoon Network Collection: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.18,0.07,0.0,0.0,0.25,,,,,,
6627,6627,NHL 08,PS3,2007.0,Action,Electronic Arts,0.16,0.06,0.0,0.03,0.25,86.0,23.0,6.9,23.0,EA Canada,E10+
6628,6628,How to Train Your Dragon 2,3DS,2014.0,Adventure,Little Orbit,0.04,0.19,0.0,0.02,0.25,,,,,Torus Games,E10+
6629,6629,Just Dance 2015,PS3,2014.0,Misc,Ubisoft,0.13,0.08,0.0,0.04,0.25,,,6.8,4.0,Ubisoft,E10+
6630,6630,The Legend of Legacy,3DS,2015.0,Role-Playing,FuRyu,0.12,0.01,0.1,0.02,0.25,67.0,31.0,7.1,54.0,FuRyu,E10+
6631,6631,Juiced 2: Hot Import Nights,PS3,2007.0,Racing,THQ,0.18,0.04,0.01,0.03,0.25,71.0,10.0,6.4,5.0,Juice Games,T
6632,6632,WipEout XL,PS,1996.0,Racing,Psygnosis,0.14,0.1,0.0,0.02,0.25,93.0,8.0,8.7,20.0,Psygnosis,
6633,6633,LEGO Star Wars III: The Clone Wars,PC,2011.0,Action,LucasArts,0.1,0.13,0.0,0.03,0.25,76.0,14.0,7.5,44.0,Traveller's Tales,E10+
6634,6634,The Powerpuff Girls: Chemical X-Traction,PS,2001.0,Action,BAM! Entertainment,0.14,0.1,0.0,0.02,0.25,30.0,6.0,6.3,4.0,VIS Entertainment,E
6635,6635,Dynasty Warriors 6 (JP sales),PS2,2008.0,Action,Tecmo Koei,0.0,0.0,0.25,0.0,0.25,,,,,,
6636,6636,Dead or Alive Xtreme 2,X360,2006.0,Sports,Tecmo Koei,0.15,0.02,0.06,0.02,0.25,53.0,46.0,6.7,42.0,Team Ninja,M
6637,6637,Jonah Lomu Rugby Challenge,PS3,,Sports,Home Entertainment Suppliers,0.0,0.19,0.0,0.06,0.25,64.0,6.0,,,Sidhe Interactive,E
6638,6638,Ben 10 Triple Pack,DS,2011.0,Misc,D3Publisher,0.12,0.11,0.0,0.02,0.25,,,,,D3Publisher,E10+
6639,6639,PlayStation VR Worlds,PS4,2016.0,Misc,Sony Computer Entertainment,0.06,0.14,0.02,0.04,0.25,59.0,48.0,7.1,73.0,Sony Interactive Entertainment,M
6640,6640,Hunted: The Demon's Forge,PS3,2011.0,Action,Bethesda Softworks,0.12,0.08,0.02,0.03,0.25,57.0,34.0,6.2,70.0,InXile Entertainment,M
6641,6641,Men of Valor,XB,2004.0,Shooter,Vivendi Games,0.19,0.05,0.0,0.01,0.25,73.0,47.0,8.0,8.0,2015,M
6642,6642,Bomberman Tournament,GBA,2001.0,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25,88.0,16.0,,,AI,E
6643,6643,Project Runway,Wii,2010.0,Simulation,Atari,0.23,0.0,0.0,0.02,0.25,,,,,Tornado Studios,E
6644,6644,Scrabble,DS,2009.0,Misc,Ubisoft,0.2,0.02,0.0,0.03,0.25,,,,,Stainless Games,E
6645,6645,Medal of Honor European Assault,GC,2005.0,Shooter,Electronic Arts,0.19,0.05,0.0,0.01,0.25,71.0,22.0,7.9,14.0,EA LA,T
6646,6646,Billy Hatcher and the Giant Egg,GC,2003.0,Platform,Sega,0.19,0.05,0.0,0.01,0.25,71.0,37.0,8.7,31.0,Sonic Team,E
6647,6647,NHL 08,X360,2007.0,Action,Electronic Arts,0.22,0.01,0.0,0.02,0.25,85.0,44.0,8.2,44.0,EA Canada,E10+
6648,6648,Midway's Greatest Arcade Hits,GBA,2001.0,Misc,Midway Games,0.18,0.07,0.0,0.0,0.25,48.0,9.0,,,Midway,E
6649,6649,Disney Sing It: Pop Hits,PS3,2009.0,Misc,Disney Interactive Studios,0.17,0.05,0.0,0.03,0.25,,,,,Zoe Mode,E
6650,6650,WipEout Fusion,PS2,2002.0,Racing,Sony Computer Entertainment,0.12,0.1,0.0,0.03,0.25,83.0,21.0,8.5,43.0,Studio Liverpool,E
6651,6651,Final Fantasy II,WS,2001.0,Role-Playing,SquareSoft,0.0,0.0,0.25,0.0,0.25,,,,,,
6652,6652,Prison Break: The Conspiracy,PS3,2010.0,Action,Deep Silver,0.05,0.15,0.0,0.05,0.25,42.0,33.0,3.8,20.0,ZootFly,T
6653,6653,Marie no Atelier: Salburg no Renkinjutsushi,PS,1997.0,Role-Playing,Gust,0.0,0.0,0.23,0.02,0.25,,,,,,
6654,6654,NHL 06,XB,2005.0,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25,79.0,35.0,8.4,18.0,EA Canada,E10+
6655,6655,Golden Nugget Casino,GBA,2004.0,Misc,Majesco Entertainment,0.18,0.07,0.0,0.0,0.25,,,,,Majesco Games,E
6656,6656,Imagine: Ballet Star,DS,2008.0,Simulation,Ubisoft,0.23,0.0,0.0,0.02,0.25,,,7.0,4.0,Ubisoft,E
6657,6657,Anno 2205,PC,2015.0,Strategy,Ubisoft,0.02,0.22,0.0,0.02,0.25,72.0,45.0,5.9,278.0,Blue Byte,E10+
6658,6658,Minute to Win It,Wii,2010.0,Misc,Zoo Games,0.23,0.0,0.0,0.02,0.25,,,3.0,4.0,Smack Down Productions,E
6659,6659,Atari Anthology,XB,2004.0,Misc,Atari,0.19,0.05,0.0,0.01,0.25,68.0,15.0,,,Digital Eclipse,E
6660,6660,Ultimate Fighting Championship,PS,2000.0,Fighting,Ubisoft,0.14,0.09,0.0,0.02,0.25,53.0,6.0,7.4,16.0,Opus,T
6661,6661,Animal Paradise,DS,2007.0,Simulation,Empire Interactive,0.09,0.14,0.0,0.02,0.25,49.0,7.0,,,Empire Interactive,E
6662,6662,XIII,XB,2003.0,Shooter,Ubisoft,0.16,0.08,0.0,0.01,0.25,74.0,38.0,8.3,15.0,Southend Interactive,M
6663,6663,Up,PS3,2009.0,Action,THQ,0.15,0.06,0.0,0.03,0.25,65.0,5.0,6.5,4.0,Heavy Iron Studios,E10+
6664,6664,Samurai Shodown II,NG,1994.0,Fighting,SNK,0.0,0.0,0.25,0.0,0.25,,,,,,
6665,6665,My Virtual Tutor: Reading Adventure Kindergarten to First,DS,2009.0,Misc,Mentor Interactive,0.23,0.0,0.0,0.02,0.25,,,,,,
6666,6666,SpongeBob's Truth or Square (US sales),X360,2009.0,Action,THQ,0.25,0.0,0.0,0.0,0.25,,,,,,
6667,6667,Michael Jackson: The Experience,DS,2010.0,Misc,Ubisoft,0.21,0.02,0.0,0.02,0.25,64.0,5.0,6.6,5.0,Ubisoft,E10+
6668,6668,MotoGP '07,X360,2007.0,Racing,THQ,0.23,0.0,0.0,0.02,0.25,78.0,20.0,7.3,11.0,"Climax Group, Climax Studios",E
6669,6669,Cars,X360,2006.0,Racing,THQ,0.22,0.01,0.0,0.02,0.25,65.0,16.0,6.1,8.0,Rainbow Studios,E
6670,6670,Fox Sports College Hoops '99,N64,1998.0,Sports,Fox Interactive,0.2,0.05,0.0,0.0,0.25,,,,,,
6671,6671,Wheel of Fortune,N64,1997.0,Misc,Take-Two Interactive,0.2,0.05,0.0,0.0,0.25,,,,,,
6672,6672,MRC: Multi-Racing Championship,N64,1997.0,Racing,Ocean,0.2,0.05,0.0,0.0,0.25,,,,,,
6673,6673,F1 Pole Position 64,N64,1997.0,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25,,,,,,
6674,6674,Gex 64: Enter the Gecko,N64,1998.0,Action,GT Interactive,0.2,0.05,0.0,0.0,0.25,,,,,,
6675,6675,Wayne Gretzky's 3D Hockey '98,N64,1997.0,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25,,,,,,
6676,6676,NBA Courtside 2 featuring Kobe Bryant,N64,1999.0,Sports,Nintendo,0.2,0.05,0.0,0.0,0.25,,,,,,
6677,6677,Hybrid Heaven,N64,1999.0,Role-Playing,Konami Digital Entertainment,0.16,0.04,0.05,0.0,0.25,,,,,,
6678,6678,NBA Showtime: NBA on NBC,N64,1999.0,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25,,,,,,
6679,6679,Hatsune Miku: Project Diva F 2nd,PS3,2014.0,Misc,Sega,0.09,0.03,0.1,0.03,0.25,78.0,15.0,8.6,49.0,Sega,T
6680,6680,Beyblade: Metal Fusion,DS,2009.0,Role-Playing,Hudson Soft,0.07,0.03,0.14,0.01,0.25,36.0,4.0,,,Hudson Soft,E
6681,6681,Karaoke Joysound Wii,Wii,2008.0,Misc,Hudson Soft,0.0,0.0,0.25,0.0,0.25,,,,,Hudson,E10+
6682,6682,Madagascar: Escape 2 Africa,X360,2008.0,Action,Activision,0.12,0.1,0.0,0.03,0.25,62.0,23.0,,,Toys for Bob,E10+
6683,6683,Need for Speed Rivals,PC,2013.0,Racing,Electronic Arts,0.04,0.19,0.0,0.02,0.25,76.0,16.0,3.3,546.0,Ghost Games,E10+
6684,6684,The Mummy: Tomb of the Dragon Emperor,PS2,2008.0,Action,Vivendi Games,0.12,0.1,0.0,0.03,0.25,38.0,7.0,6.8,6.0,Eurocom Entertainment Software,T
6685,6685,Def Jam Vendetta,GC,2003.0,Fighting,Electronic Arts,0.19,0.05,0.0,0.01,0.25,81.0,22.0,8.5,8.0,Aki Corp.,T
6686,6686,Scooby-Doo! Unmasked,PS2,2005.0,Platform,THQ,0.12,0.1,0.0,0.03,0.25,,,,,,
6687,6687,Penny Racers,PS,1996.0,Racing,Sony Computer Entertainment,0.0,0.0,0.23,0.02,0.25,,,,,,
6688,6688,The Sims 2,XB,2005.0,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25,75.0,31.0,7.1,8.0,Maxis,T
6689,6689,Spider-Man: Web of Shadows,Wii,2008.0,Action,Activision,0.22,0.01,0.0,0.02,0.25,63.0,20.0,6.9,13.0,"Treyarch, Shaba Games",T
6690,6690,Caesars Palace II,PS,1998.0,Misc,Interplay,0.14,0.09,0.0,0.02,0.25,,,,,,
6691,6691,The Bureau: XCOM Declassified,PS3,2013.0,Shooter,Take-Two Interactive,0.08,0.13,0.0,0.04,0.25,69.0,22.0,6.7,79.0,2K Marin,M
6692,6692,World Series Baseball 2K3,PS2,2003.0,Sports,Sega,0.12,0.1,0.0,0.03,0.25,87.0,21.0,8.7,19.0,Blue Shift,E
6693,6693,Tony Hawk's Proving Ground,Wii,2007.0,Sports,Activision,0.22,0.01,0.0,0.02,0.25,57.0,8.0,6.2,19.0,Page 44 Studios,T
6694,6694,Pro Yakyuu Team o Tsukurou!,SAT,1998.0,Sports,Sega,0.0,0.0,0.25,0.0,0.25,,,,,,
6695,6695,Indiana Jones and the Staff of Kings,PSP,2009.0,Action,Activision,0.11,0.09,0.0,0.05,0.25,63.0,10.0,7.8,17.0,Amaze,T
6696,6696,The Outfit,X360,2006.0,Action,THQ,0.21,0.02,0.0,0.02,0.25,70.0,52.0,7.5,48.0,Relic,M
6697,6697,Sentimental Graffiti,SAT,1998.0,Adventure,NEC Interchannel,0.0,0.0,0.25,0.0,0.25,,,,,,
6698,6698,Avatar: The Last Airbender - The Burning Earth,Wii,2007.0,Action,THQ,0.23,0.0,0.0,0.02,0.25,,,,,,
6699,6699,Don King Presents: Prizefighter,X360,2008.0,Sports,Take-Two Interactive,0.14,0.08,0.0,0.02,0.25,56.0,45.0,6.4,29.0,Venom Games,T
6700,6700,Shin Megami Tensei x Fire Emblem,WiiU,2015.0,Role-Playing,Nintendo,0.12,0.05,0.06,0.02,0.25,,,,,,
6701,6701,The Backyardigans,DS,2009.0,Adventure,Take-Two Interactive,0.23,0.0,0.0,0.02,0.25,,,,,Take-Two Interactive,E
6702,6702,Yakuza Zero: The Place of Oath,PS3,2015.0,Action,Sega,0.0,0.0,0.25,0.0,0.25,,,,,,
6703,6703,Devil Kings,PS2,2005.0,Action,Capcom,0.03,0.03,0.18,0.01,0.25,64.0,27.0,7.4,12.0,Capcom,T
6704,6704,NBA Jam Tournament Edition,PS,1995.0,Sports,Acclaim Entertainment,0.14,0.09,0.0,0.02,0.25,,,,,,
6705,6705,Medabots AX: Metabee,GBA,2002.0,Role-Playing,Natsume,0.18,0.07,0.0,0.0,0.25,,,,,,
6706,6706,Tennis no Oji-Sama: Genius Boys Academy,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.01,0.25,,,,,,
6707,6707,Kung Fu Panda 2,X360,2011.0,Action,THQ,0.16,0.06,0.0,0.02,0.25,,,,,,
